Molecular_Weight,XLogP,Polar_Area,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Has_Beta_Lactam,BetaLactam_AtomIdx,BetaLactam_Core_With_Attachments,SMILES,Mol,SMILES_Valid,Core_Scaffold_SMILES
284.23,-2.7,157.0,6,7,False,,,O=c1[nH]c(=O)c2n[nH]c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ecc10>,True,O=c1[nH]c(=O)c2n[nH]c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1
200.2,-0.8,109.0,2,4,False,,,O=CNc1c2sscc-2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ecc80>,True,O=CNc1c2sscc-2[nH]c1=O
330.29,1.7,99.1,1,7,False,,,COC(=O)C1=CC(=O)C=C(OC)C12Oc1cc(C)cc(O)c1C2=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2eccf0>,True,COC(=O)C1=CC(=O)C=C(OC)C12Oc1cc(C)cc(O)c1C2=O
1061.3,5.1,247.0,5,20,False,,,CCC1C(O)C(O)(C(O)C(=O)O)OC(CC2CC(OC)C(C)C3(O2)OC(C)(C2CCC(C4CCC(C5OC(C)(O)C(C)C(OC6CCC(OC)C(C)O6)C5C)O4)O2)C(OC2CCC(OC)C(C)O2)C3C)C1(C)OC,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ecd60>,True,CCC1C(O)C(O)(C(O)C(=O)O)OC(CC2CC(OC)C(C)C3(O2)OC(C)(C2CCC(C4CCC(C5OC(C)(O)C(C)C(OC6CCC(OC)C(C)O6)C5C)O4)O2)C(OC2CCC(OC)C(C)O2)C3C)C1(C)OC
204.18,-0.7,51.4,0,4,False,,,O=c1ccoc(C2=C[C@H]3O[C@H]3[C@@H]3O[C@H]23)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ecdd0>,True,O=c1ccoc(C2=C[C@H]3O[C@H]3[C@@H]3O[C@H]23)c1
332.44,-2.5,138.0,5,8,False,,,CNC1C(OC)CC(N)C(OC2OC(C(C)N)CCC2N)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ece40>,True,CNC1C(OC)CC(N)C(OC2OC(C(C)N)CCC2N)C1O
273.29,-0.8,86.6,2,6,False,,,C=C1C2=C(C(=O)C(C)=C(N)C2=O)N2C[C@H]3[C@H](N3C)[C@]12O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2eceb0>,True,C=C1C2=C(C(=O)C(C)=C(N)C2=O)N2C[C@H]3[C@H](N3C)[C@]12O
839.4,6.4,208.0,5,14,False,,,CCOC(=O)C1O[C@@H]([C@@]2(C)OC3(O[C@]4(C=C[C@H]3O)O[C@H]([C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@H](C)c3c(Cl)cc(C)c(O)c3C(=O)O)[C@@H](C)C[C@H]4C)[C@H](C)[C@H]2OC)C[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ecf20>,True,CCOC(=O)C1O[C@@H]([C@@]2(C)OC3(O[C@]4(C=C[C@H]3O)O[C@H]([C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@H](C)c3c(Cl)cc(C)c(O)c3C(=O)O)[C@@H](C)C[C@H]4C)[C@H](C)[C@H]2OC)C[C@H]1O
306.4,1.9,66.8,2,4,False,,,C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@@H]1C[C@@H](O)CC(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ecf90>,True,C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@@H]1C[C@@H](O)CC(=O)O1
1165.3,4.5,265.0,3,23,False,,,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2cc3c(c(O)c2C1OC1CC(N(C)C)C(OC2CC4OC5CC(=O)C(C)OC5OC4C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed040>,True,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2cc3c(c(O)c2C1OC1CC(N(C)C)C(OC2CC4OC5CC(=O)C(C)OC5OC4C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O
288.3,-0.1,69.9,1,6,False,,,C=C1C2=C(C(=O)C(C)=C(OC)C2=O)N2C[C@H]3[C@H](N3C)[C@]12O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed0b0>,True,C=C1C2=C(C(=O)C(C)=C(OC)C2=O)N2C[C@H]3[C@H](N3C)[C@]12O
291.3,-7.0,176.0,6,8,False,,,CC(NC(=O)C(N)CCCC(N)(CO)C(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed120>,True,CC(NC(=O)C(N)CCCC(N)(CO)C(=O)O)C(=O)O
290.4,3.2,46.5,1,3,False,,,C[C@H]1C=CC2=CCCC[C@@H]2[C@H]1CC[C@@H]1C[C@@H](O)CC(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed190>,True,C[C@H]1C=CC2=CCCC[C@@H]2[C@H]1CC[C@@H]1C[C@@H](O)CC(=O)O1
348.25,-3.7,159.0,5,9,False,,,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed200>,True,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O
557.6,2.0,166.0,6,10,False,,,Cc1c2ccccc2c(C)c2c3c(ccc12)C(O)C(O)C(O)C3Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed270>,True,Cc1c2ccccc2c(C)c2c3c(ccc12)C(O)C(O)C(O)C3Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
261.32,2.8,46.6,0,3,False,,,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed2e0>,True,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C1=O
389.5,-3.5,172.0,5,9,False,,,COC1CC(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed350>,True,COC1CC(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN
663.08,-3.525,288.0,4,17,False,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Tb+3],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed3c0>,True,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Tb+3]
715.7,1.6,253.0,7,15,False,,,CC(=O)CC(O)C(C)OC(CC(C)O)OC1C(N)CC(OC2CC(O)(C(C)=O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)OC1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed430>,True,CC(=O)CC(O)C(C)OC(CC(C)O)OC1C(N)CC(OC2CC(O)(C(C)=O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)OC1C
446.5,-0.7,147.0,1,8,False,,,CC(=O)O[C@H]1C=COC=C2CC34SSC5(CC6=CC=C[C@H](O)[C@H]6N5C3=O)C(=O)N4[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed4a0>,True,CC(=O)O[C@H]1C=COC=C2CC34SSC5(CC6=CC=C[C@H](O)[C@H]6N5C3=O)C(=O)N4[C@@H]21
556.6,-7.0,306.0,12,16,False,,,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CO)C(O)C(O)C2N)C(OC2OC(CO)C(O)C2O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed510>,True,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CO)C(O)C(O)C2N)C(OC2OC(CO)C(O)C2O)C1O
735.0,6.8,141.0,3,10,False,,,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CCC4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed580>,True,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CCC4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1
266.3,-0.5,143.0,3,7,False,,,NS(=O)(=O)c1ccc(NCS(=O)(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed5f0>,True,NS(=O)(=O)c1ccc(NCS(=O)(=O)O)cc1
917.1,3.9,209.0,4,17,False,,,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed660>,True,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C
298.36,0.2,112.0,2,5,True,"1,2,3,4,5,6,19,18",*[C@@H]1C(=O)N(*)[C@@H]1*,CC[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC(C)=O)C[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed6d0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
312.3,4.2,94.8,3,5,False,,,CCCCc1cc(O)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed740>,True,CCCCc1cc(O)cc2c1C(=O)c1c(O)cc(O)cc1C2=O
377.4,-2.5,201.0,4,9,True,"6,5,17,18,19,20,4,3",*[C@@H]1C(=O)N(*)[C@@H]1*,CC1(C)S[C@@H]2[C@H](NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed7b0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
163.13,-4.7,125.0,5,5,False,,,N[C@@H](CNC(=O)NO)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed820>,True,N[C@@H](CNC(=O)NO)C(=O)O
763.0,6.5,158.0,3,11,False,,,CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(=O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed890>,True,CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(=O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C
256.32,-2.4,109.0,2,5,True,"1,2,3,4,5,6,16,15",*[C@@H]1C(=O)N(*)[C@@H]1*,CC[C@H]1C(=O)N2C(C(=O)O)=C(SCCN)C[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed900>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
539.0,-5.331999999999998,269.0,11,11,False,,,Cl.NCCC[C@H](N)CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=N[C@@H]2C(=O)NC[C@@H](O)[C@H]2N1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed970>,True,Cl.NCCC[C@H](N)CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=N[C@@H]2C(=O)NC[C@@H](O)[C@H]2N1
877.0,6.7,220.0,6,15,False,,,COC1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ed9e0>,True,COC1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
811.0,4.0,216.0,7,12,False,,,C/C=C\C=C\C1OC(O)(C(CC)C(=O)NC/C=C\C=C(/C)C(OC)C(C)C2OC(/C=C\C=C\C=C(\C)C(=O)c3c(O)ccn(C)c3=O)C(O)C2O)C(O)C(O)C1(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2eda50>,True,C/C=C\C=C\C1OC(O)(C(CC)C(=O)NC/C=C\C=C(/C)C(OC)C(C)C2OC(/C=C\C=C\C=C(\C)C(=O)c3c(O)ccn(C)c3=O)C(O)C2O)C(O)C(O)C1(C)C
822.9,4.9,220.0,6,15,False,,,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edac0>,True,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
822.9,4.9,220.0,6,15,False,,,COC1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)C(O)C(C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edb30>,True,COC1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)C(O)C(C)[C@H](OC(C)=O)[C@@H]1C
877.0,6.7,220.0,6,15,False,,,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edba0>,True,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
839.4,6.4,208.0,5,14,False,,,CCOC(=O)C1O[C@@H]([C@@]2(C)OC3(O[C@]4(C=C[C@H]3O)O[C@H]([C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@H](C)c3c(Cl)cc(C)c(O)c3C(=O)O)[C@@H](C)C[C@H]4C)C(C)[C@H]2OC)C[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edc10>,True,CCOC(=O)C1O[C@@H]([C@@]2(C)OC3(O[C@]4(C=C[C@H]3O)O[C@H]([C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@H](C)c3c(Cl)cc(C)c(O)c3C(=O)O)[C@@H](C)C[C@H]4C)C(C)[C@H]2OC)C[C@H]1O
426.4,0.9,153.0,4,9,False,,,CO[C@]12C3NC3CN1C1=C(C(=O)C(Nc3ccc(O)cc3)=C(C)C1=O)[C@H]2COC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edc80>,True,CO[C@]12C3NC3CN1C1=C(C(=O)C(Nc3ccc(O)cc3)=C(C)C1=O)[C@H]2COC(N)=O
288.34,2.6,67.8,1,4,False,,,COC(=O)c1ccc(C)cc1C1=NC(C)(C(C)C)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edcf0>,True,COC(=O)c1ccc(C)cc1C1=NC(C)(C(C)C)C(=O)N1
941.0,3.4,242.0,5,19,False,,,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edd60>,True,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O
547.6,1.8,229.0,3,12,False,,,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(NCCSSc4ccc([N+](=O)[O-])cc4)C3=O)N1C[C@@H]1N[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2eddd0>,True,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(NCCSSc4ccc([N+](=O)[O-])cc4)C3=O)N1C[C@@H]1N[C@@H]12
240.3,2.6,56.7,1,3,False,,,CC(C)Cn1cnc2c(N)nc3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ede40>,True,CC(C)Cn1cnc2c(N)nc3ccccc3c21
315.32,-4.2,142.0,4,7,False,,,CC(C)[C@H](N)C(=O)NC(C1CN2C(=O)CC2O1)C(O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edeb0>,True,CC(C)[C@H](N)C(=O)NC(C1CN2C(=O)CC2O1)C(O)C(=O)O
815.7,6.5,185.0,8,5,False,,,Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edf20>,True,Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1
565.6,-6.9486000000000105,351.0,12,18,False,,,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2edf90>,True,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O
280.41,2.1,41.6,1,3,False,,,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee040>,True,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2
580.0,0.4230999999999994,206.0,7,12,False,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee0b0>,True,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl
564.0,1.4506999999999997,186.0,6,11,False,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee120>,True,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
353.11,-0.7,108.0,3,4,False,,,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee190>,True,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
354.4,2.9,118.0,4,4,False,,,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee200>,True,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1
390.5,3.9,72.8,1,5,False,,,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee270>,True,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
256.25,-0.7,99.1,3,5,False,,,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee2e0>,True,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
479.1,6.107100000000003,93.1,1,5,False,,,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee350>,True,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
656.7,2.3,235.0,7,13,False,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)[C@H](C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee3c0>,True,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)[C@H](C)O1
306.39,1.5,122.0,2,7,False,,,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee430>,True,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC
643.6,1.7,202.0,5,14,False,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee4a0>,True,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1
152.15,1.1,46.5,1,3,False,,,COc1cccc(O)c(=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee510>,True,COc1cccc(O)c(=O)c1
194.19,1.1,78.4,3,4,False,,,CC(=O)NNc1ccc(O)c(C=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee580>,True,CC(=O)NNc1ccc(O)c(C=O)c1
515.5,1.5,200.0,7,11,False,,,CC1OC(OC2C[C@](O)(C(C)O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC(N)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee5f0>,True,CC1OC(OC2C[C@](O)(C(C)O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC(N)C1O
1022.2,4.2,257.0,4,14,False,,,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee660>,True,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O
1512.6,-8.698980000000025,770.0,21,35,False,,,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1.O=S(=O)([O-])O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee6d0>,True,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1.O=S(=O)([O-])O
213.19,-1.6,85.5,2,5,False,,,CC(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2ee740>,True,CC(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(=O)O
